filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
amostra-46_original.jpg,27843,"{}",8,0,"{""name"":""rect"",""x"":56,""y"":4,""width"":136,""height"":64}","{}"
amostra-46_original.jpg,27843,"{}",8,1,"{""name"":""rect"",""x"":351,""y"":10,""width"":121,""height"":53}","{}"
amostra-46_original.jpg,27843,"{}",8,2,"{""name"":""rect"",""x"":497,""y"":13,""width"":85,""height"":54}","{}"
amostra-46_original.jpg,27843,"{}",8,3,"{""name"":""rect"",""x"":724,""y"":272,""width"":71,""height"":88}","{}"
amostra-46_original.jpg,27843,"{}",8,4,"{""name"":""rect"",""x"":658,""y"":470,""width"":74,""height"":75}","{}"
amostra-46_original.jpg,27843,"{}",8,5,"{""name"":""rect"",""x"":411,""y"":461,""width"":87,""height"":88}","{}"
amostra-46_original.jpg,27843,"{}",8,6,"{""name"":""rect"",""x"":312,""y"":485,""width"":94,""height"":81}","{}"
amostra-46_original.jpg,27843,"{}",8,7,"{""name"":""rect"",""x"":204,""y"":543,""width"":119,""height"":62}","{}"
amostra-47_original.jpg,34762,"{}",10,0,"{""name"":""rect"",""x"":473,""y"":54,""width"":106,""height"":61}","{}"
amostra-47_original.jpg,34762,"{}",10,1,"{""name"":""rect"",""x"":791,""y"":79,""width"":63,""height"":97}","{}"
amostra-47_original.jpg,34762,"{}",10,2,"{""name"":""rect"",""x"":710,""y"":191,""width"":92,""height"":74}","{}"
amostra-47_original.jpg,34762,"{}",10,3,"{""name"":""rect"",""x"":725,""y"":283,""width"":72,""height"":78}","{}"
amostra-47_original.jpg,34762,"{}",10,4,"{""name"":""rect"",""x"":663,""y"":461,""width"":66,""height"":91}","{}"
amostra-47_original.jpg,34762,"{}",10,5,"{""name"":""rect"",""x"":359,""y"":72,""width"":63,""height"":98}","{}"
amostra-47_original.jpg,34762,"{}",10,6,"{""name"":""rect"",""x"":73,""y"":28,""width"":174,""height"":145}","{}"
amostra-47_original.jpg,34762,"{}",10,7,"{""name"":""rect"",""x"":413,""y"":470,""width"":84,""height"":70}","{}"
amostra-47_original.jpg,34762,"{}",10,8,"{""name"":""rect"",""x"":333,""y"":488,""width"":65,""height"":79}","{}"
amostra-47_original.jpg,34762,"{}",10,9,"{""name"":""rect"",""x"":250,""y"":542,""width"":66,""height"":56}","{}"
amostra-61_original.jpg,27270,"{}",8,0,"{""name"":""rect"",""x"":797,""y"":103,""width"":56,""height"":76}","{}"
amostra-61_original.jpg,27270,"{}",8,1,"{""name"":""rect"",""x"":289,""y"":64,""width"":117,""height"":67}","{}"
amostra-61_original.jpg,27270,"{}",8,2,"{""name"":""rect"",""x"":640,""y"":453,""width"":85,""height"":87}","{}"
amostra-61_original.jpg,27270,"{}",8,3,"{""name"":""rect"",""x"":139,""y"":286,""width"":100,""height"":74}","{}"
amostra-61_original.jpg,27270,"{}",8,4,"{""name"":""rect"",""x"":236,""y"":541,""width"":84,""height"":64}","{}"
amostra-61_original.jpg,27270,"{}",8,5,"{""name"":""rect"",""x"":112,""y"":92,""width"":93,""height"":76}","{}"
amostra-61_original.jpg,27270,"{}",8,6,"{""name"":""rect"",""x"":69,""y"":74,""width"":63,""height"":76}","{}"
amostra-61_original.jpg,27270,"{}",8,7,"{""name"":""rect"",""x"":0,""y"":51,""width"":42,""height"":83}","{}"
amostra-63_original.jpg,44973,"{}",15,0,"{""name"":""rect"",""x"":305,""y"":63,""width"":94,""height"":75}","{}"
amostra-63_original.jpg,44973,"{}",15,1,"{""name"":""rect"",""x"":608,""y"":145,""width"":85,""height"":65}","{}"
amostra-63_original.jpg,44973,"{}",15,2,"{""name"":""rect"",""x"":719,""y"":234,""width"":134,""height"":129}","{}"
amostra-63_original.jpg,44973,"{}",15,3,"{""name"":""rect"",""x"":484,""y"":267,""width"":99,""height"":63}","{}"
amostra-63_original.jpg,44973,"{}",15,4,"{""name"":""rect"",""x"":561,""y"":360,""width"":90,""height"":64}","{}"
amostra-63_original.jpg,44973,"{}",15,5,"{""name"":""rect"",""x"":568,""y"":454,""width"":83,""height"":83}","{}"
amostra-63_original.jpg,44973,"{}",15,6,"{""name"":""rect"",""x"":415,""y"":396,""width"":63,""height"":97}","{}"
amostra-63_original.jpg,44973,"{}",15,7,"{""name"":""rect"",""x"":361,""y"":506,""width"":99,""height"":63}","{}"
amostra-63_original.jpg,44973,"{}",15,8,"{""name"":""rect"",""x"":268,""y"":515,""width"":89,""height"":54}","{}"
amostra-63_original.jpg,44973,"{}",15,9,"{""name"":""rect"",""x"":188,""y"":292,""width"":66,""height"":93}","{}"
amostra-63_original.jpg,44973,"{}",15,10,"{""name"":""rect"",""x"":258,""y"":250,""width"":210,""height"":64}","{}"
amostra-63_original.jpg,44973,"{}",15,11,"{""name"":""rect"",""x"":282,""y"":166,""width"":97,""height"":49}","{}"
amostra-63_original.jpg,44973,"{}",15,12,"{""name"":""rect"",""x"":154,""y"":107,""width"":82,""height"":109}","{}"
amostra-63_original.jpg,44973,"{}",15,13,"{""name"":""rect"",""x"":1,""y"":252,""width"":82,""height"":72}","{}"
amostra-63_original.jpg,44973,"{}",15,14,"{""name"":""rect"",""x"":58,""y"":319,""width"":100,""height"":94}","{}"
amostra-66_original.jpg,44597,"{}",15,0,"{""name"":""rect"",""x"":155,""y"":112,""width"":75,""height"":110}","{}"
amostra-66_original.jpg,44597,"{}",15,1,"{""name"":""rect"",""x"":318,""y"":62,""width"":67,""height"":93}","{}"
amostra-66_original.jpg,44597,"{}",15,2,"{""name"":""rect"",""x"":617,""y"":159,""width"":87,""height"":71}","{}"
amostra-66_original.jpg,44597,"{}",15,3,"{""name"":""rect"",""x"":725,""y"":213,""width"":58,""height"":156}","{}"
amostra-66_original.jpg,44597,"{}",15,4,"{""name"":""rect"",""x"":505,""y"":261,""width"":78,""height"":88}","{}"
amostra-66_original.jpg,44597,"{}",15,5,"{""name"":""rect"",""x"":570,""y"":345,""width"":81,""height"":76}","{}"
amostra-66_original.jpg,44597,"{}",15,6,"{""name"":""rect"",""x"":598,""y"":458,""width"":96,""height"":64}","{}"
amostra-66_original.jpg,44597,"{}",15,7,"{""name"":""rect"",""x"":415,""y"":418,""width"":101,""height"":65}","{}"
amostra-66_original.jpg,44597,"{}",15,8,"{""name"":""rect"",""x"":386,""y"":490,""width"":67,""height"":88}","{}"
amostra-66_original.jpg,44597,"{}",15,9,"{""name"":""rect"",""x"":269,""y"":508,""width"":90,""height"":52}","{}"
amostra-66_original.jpg,44597,"{}",15,10,"{""name"":""rect"",""x"":190,""y"":299,""width"":81,""height"":85}","{}"
amostra-66_original.jpg,44597,"{}",15,11,"{""name"":""rect"",""x"":73,""y"":324,""width"":79,""height"":115}","{}"
amostra-66_original.jpg,44597,"{}",15,12,"{""name"":""rect"",""x"":6,""y"":270,""width"":114,""height"":56}","{}"
amostra-66_original.jpg,44597,"{}",15,13,"{""name"":""rect"",""x"":183,""y"":233,""width"":196,""height"":64}","{}"
amostra-66_original.jpg,44597,"{}",15,14,"{""name"":""rect"",""x"":299,""y"":163,""width"":92,""height"":55}","{}"
amostra-71_original.jpg,44642,"{}",15,0,"{""name"":""rect"",""x"":160,""y"":121,""width"":70,""height"":101}","{}"
amostra-71_original.jpg,44642,"{}",15,1,"{""name"":""rect"",""x"":300,""y"":162,""width"":97,""height"":49}","{}"
amostra-71_original.jpg,44642,"{}",15,2,"{""name"":""rect"",""x"":319,""y"":63,""width"":69,""height"":90}","{}"
amostra-71_original.jpg,44642,"{}",15,3,"{""name"":""rect"",""x"":599,""y"":162,""width"":108,""height"":69}","{}"
amostra-71_original.jpg,44642,"{}",15,4,"{""name"":""rect"",""x"":725,""y"":204,""width"":56,""height"":162}","{}"
amostra-71_original.jpg,44642,"{}",15,5,"{""name"":""rect"",""x"":503,""y"":261,""width"":78,""height"":88}","{}"
amostra-71_original.jpg,44642,"{}",15,6,"{""name"":""rect"",""x"":568,""y"":343,""width"":74,""height"":75}","{}"
amostra-71_original.jpg,44642,"{}",15,7,"{""name"":""rect"",""x"":599,""y"":445,""width"":90,""height"":79}","{}"
amostra-71_original.jpg,44642,"{}",15,8,"{""name"":""rect"",""x"":411,""y"":420,""width"":119,""height"":63}","{}"
amostra-71_original.jpg,44642,"{}",15,9,"{""name"":""rect"",""x"":388,""y"":495,""width"":74,""height"":85}","{}"
amostra-71_original.jpg,44642,"{}",15,10,"{""name"":""rect"",""x"":255,""y"":506,""width"":114,""height"":62}","{}"
amostra-71_original.jpg,44642,"{}",15,11,"{""name"":""rect"",""x"":175,""y"":312,""width"":111,""height"":85}","{}"
amostra-71_original.jpg,44642,"{}",15,12,"{""name"":""rect"",""x"":57,""y"":324,""width"":92,""height"":99}","{}"
amostra-71_original.jpg,44642,"{}",15,13,"{""name"":""rect"",""x"":7,""y"":276,""width"":118,""height"":51}","{}"
amostra-71_original.jpg,44642,"{}",15,14,"{""name"":""rect"",""x"":162,""y"":233,""width"":208,""height"":69}","{}"
amostra-80_original.jpg,59556,"{}",18,0,"{""name"":""rect"",""x"":63,""y"":102,""width"":89,""height"":102}","{}"
amostra-80_original.jpg,59556,"{}",18,1,"{""name"":""rect"",""x"":183,""y"":282,""width"":75,""height"":123}","{}"
amostra-80_original.jpg,59556,"{}",18,2,"{""name"":""rect"",""x"":175,""y"":466,""width"":87,""height"":106}","{}"
amostra-80_original.jpg,59556,"{}",18,3,"{""name"":""rect"",""x"":295,""y"":387,""width"":108,""height"":79}","{}"
amostra-80_original.jpg,59556,"{}",18,4,"{""name"":""rect"",""x"":368,""y"":283,""width"":118,""height"":93}","{}"
amostra-80_original.jpg,59556,"{}",18,5,"{""name"":""rect"",""x"":389,""y"":208,""width"":128,""height"":72}","{}"
amostra-80_original.jpg,59556,"{}",18,6,"{""name"":""rect"",""x"":453,""y"":111,""width"":96,""height"":79}","{}"
amostra-80_original.jpg,59556,"{}",18,7,"{""name"":""rect"",""x"":357,""y"":104,""width"":102,""height"":68}","{}"
amostra-80_original.jpg,59556,"{}",18,8,"{""name"":""rect"",""x"":308,""y"":10,""width"":103,""height"":86}","{}"
amostra-80_original.jpg,59556,"{}",18,9,"{""name"":""rect"",""x"":601,""y"":26,""width"":103,""height"":82}","{}"
amostra-80_original.jpg,59556,"{}",18,10,"{""name"":""rect"",""x"":669,""y"":97,""width"":103,""height"":83}","{}"
amostra-80_original.jpg,59556,"{}",18,11,"{""name"":""rect"",""x"":600,""y"":190,""width"":120,""height"":92}","{}"
amostra-80_original.jpg,59556,"{}",18,12,"{""name"":""rect"",""x"":676,""y"":282,""width"":118,""height"":77}","{}"
amostra-80_original.jpg,59556,"{}",18,13,"{""name"":""rect"",""x"":732,""y"":368,""width"":79,""height"":96}","{}"
amostra-80_original.jpg,59556,"{}",18,14,"{""name"":""rect"",""x"":577,""y"":378,""width"":112,""height"":98}","{}"
amostra-80_original.jpg,59556,"{}",18,15,"{""name"":""rect"",""x"":471,""y"":466,""width"":105,""height"":88}","{}"
amostra-80_original.jpg,59556,"{}",18,16,"{""name"":""rect"",""x"":604,""y"":559,""width"":128,""height"":55}","{}"
amostra-80_original.jpg,59556,"{}",18,17,"{""name"":""rect"",""x"":710,""y"":7,""width"":96,""height"":78}","{}"
amostra-81_original.jpg,51562,"{}",18,0,"{""name"":""rect"",""x"":613,""y"":4,""width"":123,""height"":66}","{}"
amostra-81_original.jpg,51562,"{}",18,1,"{""name"":""rect"",""x"":397,""y"":59,""width"":104,""height"":85}","{}"
amostra-81_original.jpg,51562,"{}",18,2,"{""name"":""rect"",""x"":288,""y"":71,""width"":103,""height"":88}","{}"
amostra-81_original.jpg,51562,"{}",18,3,"{""name"":""rect"",""x"":179,""y"":8,""width"":98,""height"":87}","{}"
amostra-81_original.jpg,51562,"{}",18,4,"{""name"":""rect"",""x"":102,""y"":14,""width"":74,""height"":92}","{}"
amostra-81_original.jpg,51562,"{}",18,5,"{""name"":""rect"",""x"":112,""y"":104,""width"":101,""height"":75}","{}"
amostra-81_original.jpg,51562,"{}",18,6,"{""name"":""rect"",""x"":1,""y"":139,""width"":63,""height"":65}","{}"
amostra-81_original.jpg,51562,"{}",18,7,"{""name"":""rect"",""x"":86,""y"":211,""width"":114,""height"":67}","{}"
amostra-81_original.jpg,51562,"{}",18,8,"{""name"":""rect"",""x"":1,""y"":215,""width"":79,""height"":72}","{}"
amostra-81_original.jpg,51562,"{}",18,9,"{""name"":""rect"",""x"":76,""y"":299,""width"":84,""height"":102}","{}"
amostra-81_original.jpg,51562,"{}",18,10,"{""name"":""rect"",""x"":80,""y"":444,""width"":109,""height"":84}","{}"
amostra-81_original.jpg,51562,"{}",18,11,"{""name"":""rect"",""x"":266,""y"":182,""width"":118,""height"":103}","{}"
amostra-81_original.jpg,51562,"{}",18,12,"{""name"":""rect"",""x"":324,""y"":288,""width"":103,""height"":84}","{}"
amostra-81_original.jpg,51562,"{}",18,13,"{""name"":""rect"",""x"":582,""y"":207,""width"":78,""height"":126}","{}"
amostra-81_original.jpg,51562,"{}",18,14,"{""name"":""rect"",""x"":689,""y"":371,""width"":77,""height"":100}","{}"
amostra-81_original.jpg,51562,"{}",18,15,"{""name"":""rect"",""x"":480,""y"":362,""width"":96,""height"":123}","{}"
amostra-81_original.jpg,51562,"{}",18,16,"{""name"":""rect"",""x"":391,""y"":367,""width"":86,""height"":95}","{}"
amostra-81_original.jpg,51562,"{}",18,17,"{""name"":""rect"",""x"":290,""y"":571,""width"":80,""height"":43}","{}"
amostra-82_original.jpg,45130,"{}",15,0,"{""name"":""rect"",""x"":67,""y"":100,""width"":94,""height"":98}","{}"
amostra-82_original.jpg,45130,"{}",15,1,"{""name"":""rect"",""x"":268,""y"":102,""width"":125,""height"":82}","{}"
amostra-82_original.jpg,45130,"{}",15,2,"{""name"":""rect"",""x"":157,""y"":217,""width"":110,""height"":66}","{}"
amostra-82_original.jpg,45130,"{}",15,3,"{""name"":""rect"",""x"":53,""y"":285,""width"":114,""height"":106}","{}"
amostra-82_original.jpg,45130,"{}",15,4,"{""name"":""rect"",""x"":248,""y"":297,""width"":117,""height"":77}","{}"
amostra-82_original.jpg,45130,"{}",15,5,"{""name"":""rect"",""x"":215,""y"":388,""width"":88,""height"":98}","{}"
amostra-82_original.jpg,45130,"{}",15,6,"{""name"":""rect"",""x"":316,""y"":383,""width"":100,""height"":101}","{}"
amostra-82_original.jpg,45130,"{}",15,7,"{""name"":""rect"",""x"":367,""y"":482,""width"":115,""height"":71}","{}"
amostra-82_original.jpg,45130,"{}",15,8,"{""name"":""rect"",""x"":416,""y"":381,""width"":115,""height"":82}","{}"
amostra-82_original.jpg,45130,"{}",15,9,"{""name"":""rect"",""x"":555,""y"":477,""width"":117,""height"":74}","{}"
amostra-82_original.jpg,45130,"{}",15,10,"{""name"":""rect"",""x"":677,""y"":399,""width"":95,""height"":108}","{}"
amostra-82_original.jpg,45130,"{}",15,11,"{""name"":""rect"",""x"":569,""y"":282,""width"":97,""height"":102}","{}"
amostra-82_original.jpg,45130,"{}",15,12,"{""name"":""rect"",""x"":517,""y"":175,""width"":111,""height"":103}","{}"
amostra-82_original.jpg,45130,"{}",15,13,"{""name"":""rect"",""x"":628,""y"":177,""width"":86,""height"":115}","{}"
amostra-82_original.jpg,45130,"{}",15,14,"{""name"":""rect"",""x"":373,""y"":207,""width"":110,""height"":77}","{}"
amostra-83_original.jpg,30949,"{}",9,0,"{""name"":""rect"",""x"":129,""y"":122,""width"":98,""height"":108}","{}"
amostra-83_original.jpg,30949,"{}",9,1,"{""name"":""rect"",""x"":251,""y"":50,""width"":132,""height"":66}","{}"
amostra-83_original.jpg,30949,"{}",9,2,"{""name"":""rect"",""x"":486,""y"":240,""width"":95,""height"":74}","{}"
amostra-83_original.jpg,30949,"{}",9,3,"{""name"":""rect"",""x"":538,""y"":315,""width"":91,""height"":94}","{}"
amostra-83_original.jpg,30949,"{}",9,4,"{""name"":""rect"",""x"":579,""y"":232,""width"":98,""height"":61}","{}"
amostra-83_original.jpg,30949,"{}",9,5,"{""name"":""rect"",""x"":616,""y"":155,""width"":67,""height"":75}","{}"
amostra-83_original.jpg,30949,"{}",9,6,"{""name"":""rect"",""x"":665,""y"":127,""width"":66,""height"":87}","{}"
amostra-83_original.jpg,30949,"{}",9,7,"{""name"":""rect"",""x"":85,""y"":412,""width"":77,""height"":69}","{}"
amostra-83_original.jpg,30949,"{}",9,8,"{""name"":""rect"",""x"":82,""y"":478,""width"":100,""height"":82}","{}"
amostra-85_original.jpg,29918,"{}",9,0,"{""name"":""rect"",""x"":50,""y"":104,""width"":83,""height"":85}","{}"
amostra-85_original.jpg,29918,"{}",9,1,"{""name"":""rect"",""x"":155,""y"":24,""width"":125,""height"":60}","{}"
amostra-85_original.jpg,29918,"{}",9,2,"{""name"":""rect"",""x"":594,""y"":92,""width"":78,""height"":96}","{}"
amostra-85_original.jpg,29918,"{}",9,3,"{""name"":""rect"",""x"":524,""y"":134,""width"":77,""height"":72}","{}"
amostra-85_original.jpg,29918,"{}",9,4,"{""name"":""rect"",""x"":496,""y"":211,""width"":98,""height"":61}","{}"
amostra-85_original.jpg,29918,"{}",9,5,"{""name"":""rect"",""x"":397,""y"":212,""width"":91,""height"":71}","{}"
amostra-85_original.jpg,29918,"{}",9,6,"{""name"":""rect"",""x"":438,""y"":290,""width"":110,""height"":80}","{}"
amostra-85_original.jpg,29918,"{}",9,7,"{""name"":""rect"",""x"":5,""y"":385,""width"":85,""height"":66}","{}"
amostra-85_original.jpg,29918,"{}",9,8,"{""name"":""rect"",""x"":2,""y"":446,""width"":91,""height"":77}","{}"
amostra-87_original.jpg,18055,"{}",3,0,"{""name"":""rect"",""x"":332,""y"":213,""width"":96,""height"":82}","{}"
amostra-87_original.jpg,18055,"{}",3,1,"{""name"":""rect"",""x"":533,""y"":202,""width"":103,""height"":89}","{}"
amostra-87_original.jpg,18055,"{}",3,2,"{""name"":""rect"",""x"":398,""y"":295,""width"":100,""height"":79}","{}"
amostra-92_original.jpg,100977,"{}",30,0,"{""name"":""rect"",""x"":24,""y"":41,""width"":113,""height"":102}","{}"
amostra-92_original.jpg,100977,"{}",30,1,"{""name"":""rect"",""x"":169,""y"":91,""width"":101,""height"":89}","{}"
amostra-92_original.jpg,100977,"{}",30,2,"{""name"":""rect"",""x"":226,""y"":0,""width"":104,""height"":108}","{}"
amostra-92_original.jpg,100977,"{}",30,3,"{""name"":""rect"",""x"":432,""y"":5,""width"":114,""height"":94}","{}"
amostra-92_original.jpg,100977,"{}",30,4,"{""name"":""rect"",""x"":374,""y"":79,""width"":117,""height"":102}","{}"
amostra-92_original.jpg,100977,"{}",30,5,"{""name"":""rect"",""x"":328,""y"":190,""width"":117,""height"":91}","{}"
amostra-92_original.jpg,100977,"{}",30,6,"{""name"":""rect"",""x"":448,""y"":181,""width"":87,""height"":109}","{}"
amostra-92_original.jpg,100977,"{}",30,7,"{""name"":""rect"",""x"":378,""y"":278,""width"":125,""height"":100}","{}"
amostra-92_original.jpg,100977,"{}",30,8,"{""name"":""rect"",""x"":583,""y"":84,""width"":112,""height"":100}","{}"
amostra-92_original.jpg,100977,"{}",30,9,"{""name"":""rect"",""x"":542,""y"":190,""width"":106,""height"":85}","{}"
amostra-92_original.jpg,100977,"{}",30,10,"{""name"":""rect"",""x"":653,""y"":192,""width"":86,""height"":88}","{}"
amostra-92_original.jpg,100977,"{}",30,11,"{""name"":""rect"",""x"":744,""y"":175,""width"":95,""height"":108}","{}"
amostra-92_original.jpg,100977,"{}",30,12,"{""name"":""rect"",""x"":699,""y"":87,""width"":92,""height"":96}","{}"
amostra-92_original.jpg,100977,"{}",30,13,"{""name"":""rect"",""x"":623,""y"":1,""width"":129,""height"":92}","{}"
amostra-92_original.jpg,100977,"{}",30,14,"{""name"":""rect"",""x"":182,""y"":189,""width"":95,""height"":113}","{}"
amostra-92_original.jpg,100977,"{}",30,15,"{""name"":""rect"",""x"":26,""y"":178,""width"":113,""height"":119}","{}"
amostra-92_original.jpg,100977,"{}",30,16,"{""name"":""rect"",""x"":31,""y"":352,""width"":106,""height"":130}","{}"
amostra-92_original.jpg,100977,"{}",30,17,"{""name"":""rect"",""x"":249,""y"":376,""width"":87,""height"":92}","{}"
amostra-92_original.jpg,100977,"{}",30,18,"{""name"":""rect"",""x"":182,""y"":459,""width"":93,""height"":119}","{}"
amostra-92_original.jpg,100977,"{}",30,19,"{""name"":""rect"",""x"":296,""y"":482,""width"":87,""height"":129}","{}"
amostra-92_original.jpg,100977,"{}",30,20,"{""name"":""rect"",""x"":333,""y"":367,""width"":93,""height"":112}","{}"
amostra-92_original.jpg,100977,"{}",30,21,"{""name"":""rect"",""x"":443,""y"":365,""width"":93,""height"":106}","{}"
amostra-92_original.jpg,100977,"{}",30,22,"{""name"":""rect"",""x"":548,""y"":360,""width"":103,""height"":100}","{}"
amostra-92_original.jpg,100977,"{}",30,23,"{""name"":""rect"",""x"":655,""y"":368,""width"":94,""height"":103}","{}"
amostra-92_original.jpg,100977,"{}",30,24,"{""name"":""rect"",""x"":679,""y"":468,""width"":119,""height"":101}","{}"
amostra-92_original.jpg,100977,"{}",30,25,"{""name"":""rect"",""x"":495,""y"":466,""width"":97,""height"":103}","{}"
amostra-92_original.jpg,100977,"{}",30,26,"{""name"":""rect"",""x"":388,""y"":559,""width"":128,""height"":51}","{}"
amostra-92_original.jpg,100977,"{}",30,27,"{""name"":""rect"",""x"":34,""y"":507,""width"":105,""height"":106}","{}"
amostra-92_original.jpg,100977,"{}",30,28,"{""name"":""rect"",""x"":553,""y"":553,""width"":76,""height"":60}","{}"
amostra-92_original.jpg,100977,"{}",30,29,"{""name"":""rect"",""x"":144,""y"":573,""width"":92,""height"":38}","{}"
amostra-95_original.jpg,96736,"{}",30,0,"{""name"":""rect"",""x"":70,""y"":79,""width"":111,""height"":104}","{}"
amostra-95_original.jpg,96736,"{}",30,1,"{""name"":""rect"",""x"":31,""y"":177,""width"":86,""height"":117}","{}"
amostra-95_original.jpg,96736,"{}",30,2,"{""name"":""rect"",""x"":172,""y"":96,""width"":96,""height"":80}","{}"
amostra-95_original.jpg,96736,"{}",30,3,"{""name"":""rect"",""x"":229,""y"":5,""width"":102,""height"":104}","{}"
amostra-95_original.jpg,96736,"{}",30,4,"{""name"":""rect"",""x"":422,""y"":3,""width"":129,""height"":95}","{}"
amostra-95_original.jpg,96736,"{}",30,5,"{""name"":""rect"",""x"":374,""y"":85,""width"":119,""height"":94}","{}"
amostra-95_original.jpg,96736,"{}",30,6,"{""name"":""rect"",""x"":231,""y"":185,""width"":94,""height"":97}","{}"
amostra-95_original.jpg,96736,"{}",30,7,"{""name"":""rect"",""x"":329,""y"":177,""width"":108,""height"":105}","{}"
amostra-95_original.jpg,96736,"{}",30,8,"{""name"":""rect"",""x"":395,""y"":272,""width"":100,""height"":100}","{}"
amostra-95_original.jpg,96736,"{}",30,9,"{""name"":""rect"",""x"":591,""y"":88,""width"":95,""height"":100}","{}"
amostra-95_original.jpg,96736,"{}",30,10,"{""name"":""rect"",""x"":636,""y"":7,""width"":118,""height"":82}","{}"
amostra-95_original.jpg,96736,"{}",30,11,"{""name"":""rect"",""x"":746,""y"":176,""width"":92,""height"":105}","{}"
amostra-95_original.jpg,96736,"{}",30,12,"{""name"":""rect"",""x"":651,""y"":190,""width"":91,""height"":94}","{}"
amostra-95_original.jpg,96736,"{}",30,13,"{""name"":""rect"",""x"":537,""y"":190,""width"":118,""height"":84}","{}"
amostra-95_original.jpg,96736,"{}",30,14,"{""name"":""rect"",""x"":440,""y"":190,""width"":106,""height"":87}","{}"
amostra-95_original.jpg,96736,"{}",30,15,"{""name"":""rect"",""x"":549,""y"":362,""width"":100,""height"":93}","{}"
amostra-95_original.jpg,96736,"{}",30,16,"{""name"":""rect"",""x"":652,""y"":372,""width"":104,""height"":96}","{}"
amostra-95_original.jpg,96736,"{}",30,17,"{""name"":""rect"",""x"":447,""y"":374,""width"":79,""height"":97}","{}"
