filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
amostra-63_original.jpg,44973,"{}",15,4,"{""name"":""rect"",""x"":611,""y"":146,""width"":85,""height"":67}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,5,"{""name"":""rect"",""x"":489,""y"":273,""width"":88,""height"":58}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,6,"{""name"":""rect"",""x"":722,""y"":240,""width"":76,""height"":76}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,7,"{""name"":""rect"",""x"":563,""y"":368,""width"":90,""height"":62}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,8,"{""name"":""rect"",""x"":407,""y"":399,""width"":76,""height"":91}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,9,"{""name"":""rect"",""x"":576,""y"":463,""width"":75,""height"":71}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,10,"{""name"":""rect"",""x"":362,""y"":511,""width"":103,""height"":62}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,11,"{""name"":""rect"",""x"":275,""y"":513,""width"":79,""height"":56}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,12,"{""name"":""rect"",""x"":191,""y"":300,""width"":62,""height"":80}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,13,"{""name"":""rect"",""x"":63,""y"":322,""width"":91,""height"":85}","{""olive"":""olive""}"
amostra-63_original.jpg,44973,"{}",15,14,"{""name"":""rect"",""x"":12,""y"":252,""width"":76,""height"":74}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,0,"{""name"":""rect"",""x"":39,""y"":273,""width"":79,""height"":55}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,1,"{""name"":""rect"",""x"":159,""y"":120,""width"":73,""height"":98}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,2,"{""name"":""rect"",""x"":321,""y"":63,""width"":61,""height"":91}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,3,"{""name"":""rect"",""x"":305,""y"":164,""width"":84,""height"":55}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,4,"{""name"":""rect"",""x"":287,""y"":232,""width"":92,""height"":67}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,5,"{""name"":""rect"",""x"":511,""y"":260,""width"":64,""height"":85}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,6,"{""name"":""rect"",""x"":620,""y"":159,""width"":80,""height"":63}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,7,"{""name"":""rect"",""x"":723,""y"":217,""width"":55,""height"":89}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,8,"{""name"":""rect"",""x"":566,""y"":348,""width"":83,""height"":71}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,9,"{""name"":""rect"",""x"":606,""y"":466,""width"":70,""height"":61}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,10,"{""name"":""rect"",""x"":421,""y"":427,""width"":91,""height"":56}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,11,"{""name"":""rect"",""x"":394,""y"":495,""width"":60,""height"":88}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,12,"{""name"":""rect"",""x"":269,""y"":513,""width"":89,""height"":45}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,13,"{""name"":""rect"",""x"":190,""y"":306,""width"":74,""height"":76}","{""olive"":""olive""}"
amostra-66_original.jpg,44597,"{}",15,14,"{""name"":""rect"",""x"":81,""y"":326,""width"":70,""height"":101}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,0,"{""name"":""rect"",""x"":44,""y"":274,""width"":82,""height"":54}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,1,"{""name"":""rect"",""x"":155,""y"":122,""width"":74,""height"":97}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,2,"{""name"":""rect"",""x"":317,""y"":65,""width"":69,""height"":92}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,3,"{""name"":""rect"",""x"":301,""y"":165,""width"":89,""height"":49}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,4,"{""name"":""rect"",""x"":263,""y"":231,""width"":102,""height"":60}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,5,"{""name"":""rect"",""x"":195,""y"":312,""width"":72,""height"":73}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,6,"{""name"":""rect"",""x"":63,""y"":327,""width"":103,""height"":88}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,7,"{""name"":""rect"",""x"":516,""y"":260,""width"":54,""height"":85}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,8,"{""name"":""rect"",""x"":622,""y"":160,""width"":76,""height"":71}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,9,"{""name"":""rect"",""x"":724,""y"":211,""width"":51,""height"":89}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,10,"{""name"":""rect"",""x"":570,""y"":337,""width"":69,""height"":88}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,11,"{""name"":""rect"",""x"":603,""y"":464,""width"":76,""height"":56}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,12,"{""name"":""rect"",""x"":424,""y"":425,""width"":90,""height"":54}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,13,"{""name"":""rect"",""x"":390,""y"":502,""width"":65,""height"":80}","{""olive"":""olive""}"
amostra-71_original.jpg,44642,"{}",15,14,"{""name"":""rect"",""x"":271,""y"":508,""width"":88,""height"":56}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,0,"{""name"":""rect"",""x"":183,""y"":297,""width"":68,""height"":100}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,1,"{""name"":""rect"",""x"":71,""y"":108,""width"":74,""height"":96}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,2,"{""name"":""rect"",""x"":311,""y"":11,""width"":94,""height"":79}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,3,"{""name"":""rect"",""x"":366,""y"":103,""width"":89,""height"":66}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,4,"{""name"":""rect"",""x"":454,""y"":113,""width"":91,""height"":69}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,5,"{""name"":""rect"",""x"":608,""y"":25,""width"":94,""height"":84}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,6,"{""name"":""rect"",""x"":714,""y"":15,""width"":92,""height"":74}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,7,"{""name"":""rect"",""x"":672,""y"":103,""width"":88,""height"":79}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,8,"{""name"":""rect"",""x"":617,""y"":190,""width"":95,""height"":87}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,9,"{""name"":""rect"",""x"":679,""y"":279,""width"":100,""height"":87}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,10,"{""name"":""rect"",""x"":731,""y"":369,""width"":80,""height"":97}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,11,"{""name"":""rect"",""x"":582,""y"":381,""width"":104,""height"":88}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,12,"{""name"":""rect"",""x"":372,""y"":289,""width"":112,""height"":78}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,13,"{""name"":""rect"",""x"":403,""y"":211,""width"":114,""height"":65}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,14,"{""name"":""rect"",""x"":301,""y"":395,""width"":105,""height"":62}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,15,"{""name"":""rect"",""x"":174,""y"":470,""width"":85,""height"":96}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,16,"{""name"":""rect"",""x"":475,""y"":473,""width"":98,""height"":77}","{""olive"":""olive""}"
amostra-80_original.jpg,59556,"{}",18,17,"{""name"":""rect"",""x"":631,""y"":565,""width"":96,""height"":49}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,0,"{""name"":""rect"",""x"":114,""y"":14,""width"":61,""height"":93}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,1,"{""name"":""rect"",""x"":180,""y"":14,""width"":96,""height"":78}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,2,"{""name"":""rect"",""x"":291,""y"":80,""width"":94,""height"":74}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,3,"{""name"":""rect"",""x"":406,""y"":70,""width"":88,""height"":68}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,4,"{""name"":""rect"",""x"":619,""y"":8,""width"":105,""height"":62}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,5,"{""name"":""rect"",""x"":590,""y"":213,""width"":66,""height"":112}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,6,"{""name"":""rect"",""x"":700,""y"":377,""width"":69,""height"":91}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,7,"{""name"":""rect"",""x"":482,""y"":372,""width"":86,""height"":103}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,8,"{""name"":""rect"",""x"":399,""y"":369,""width"":71,""height"":101}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,9,"{""name"":""rect"",""x"":336,""y"":289,""width"":89,""height"":83}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,10,"{""name"":""rect"",""x"":277,""y"":196,""width"":101,""height"":89}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,11,"{""name"":""rect"",""x"":92,""y"":212,""width"":104,""height"":67}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,12,"{""name"":""rect"",""x"":111,""y"":105,""width"":103,""height"":68}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,13,"{""name"":""rect"",""x"":0,""y"":132,""width"":62,""height"":76}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,14,"{""name"":""rect"",""x"":1,""y"":215,""width"":66,""height"":76}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,15,"{""name"":""rect"",""x"":75,""y"":301,""width"":82,""height"":100}","{""olive"":""olive""}"
amostra-81_original.jpg,51562,"{}",17,16,"{""name"":""rect"",""x"":85,""y"":450,""width"":106,""height"":66}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,0,"{""name"":""rect"",""x"":76,""y"":106,""width"":69,""height"":87}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,1,"{""name"":""rect"",""x"":286,""y"":111,""width"":100,""height"":68}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,2,"{""name"":""rect"",""x"":168,""y"":212,""width"":94,""height"":69}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,3,"{""name"":""rect"",""x"":62,""y"":295,""width"":95,""height"":91}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,4,"{""name"":""rect"",""x"":256,""y"":302,""width"":101,""height"":67}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,5,"{""name"":""rect"",""x"":370,""y"":215,""width"":104,""height"":66}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,6,"{""name"":""rect"",""x"":538,""y"":195,""width"":89,""height"":84}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,7,"{""name"":""rect"",""x"":629,""y"":191,""width"":75,""height"":86}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,8,"{""name"":""rect"",""x"":580,""y"":288,""width"":83,""height"":91}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,9,"{""name"":""rect"",""x"":414,""y"":391,""width"":112,""height"":71}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,10,"{""name"":""rect"",""x"":327,""y"":384,""width"":87,""height"":92}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,11,"{""name"":""rect"",""x"":217,""y"":394,""width"":80,""height"":97}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,12,"{""name"":""rect"",""x"":370,""y"":483,""width"":97,""height"":70}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,13,"{""name"":""rect"",""x"":569,""y"":480,""width"":92,""height"":65}","{""olive"":""olive""}"
amostra-82_original.jpg,45130,"{}",15,14,"{""name"":""rect"",""x"":680,""y"":408,""width"":87,""height"":88}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,0,"{""name"":""rect"",""x"":137,""y"":139,""width"":77,""height"":69}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,1,"{""name"":""rect"",""x"":255,""y"":53,""width"":114,""height"":59}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,2,"{""name"":""rect"",""x"":658,""y"":126,""width"":71,""height"":89}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,3,"{""name"":""rect"",""x"":628,""y"":162,""width"":58,""height"":74}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,4,"{""name"":""rect"",""x"":586,""y"":235,""width"":89,""height"":59}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,5,"{""name"":""rect"",""x"":489,""y"":239,""width"":82,""height"":74}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,6,"{""name"":""rect"",""x"":541,""y"":317,""width"":80,""height"":69}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,7,"{""name"":""rect"",""x"":86,""y"":412,""width"":78,""height"":68}","{""olive"":""olive""}"
amostra-83_original.jpg,30949,"{}",9,8,"{""name"":""rect"",""x"":85,""y"":478,""width"":86,""height"":77}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,0,"{""name"":""rect"",""x"":55,""y"":112,""width"":68,""height"":65}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,1,"{""name"":""rect"",""x"":171,""y"":19,""width"":105,""height"":60}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,2,"{""name"":""rect"",""x"":600,""y"":98,""width"":65,""height"":92}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,3,"{""name"":""rect"",""x"":532,""y"":136,""width"":65,""height"":71}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,4,"{""name"":""rect"",""x"":492,""y"":213,""width"":97,""height"":52}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,5,"{""name"":""rect"",""x"":402,""y"":212,""width"":84,""height"":71}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,6,"{""name"":""rect"",""x"":456,""y"":289,""width"":70,""height"":78}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,7,"{""name"":""rect"",""x"":1,""y"":387,""width"":78,""height"":66}","{""olive"":""olive""}"
amostra-85_original.jpg,29918,"{}",9,8,"{""name"":""rect"",""x"":1,""y"":453,""width"":88,""height"":72}","{""olive"":""olive""}"
amostra-87_original.jpg,18055,"{}",3,0,"{""name"":""rect"",""x"":349,""y"":221,""width"":60,""height"":68}","{""olive"":""olive""}"
amostra-87_original.jpg,18055,"{}",3,1,"{""name"":""rect"",""x"":540,""y"":214,""width"":86,""height"":72}","{""olive"":""olive""}"
amostra-87_original.jpg,18055,"{}",3,2,"{""name"":""rect"",""x"":397,""y"":298,""width"":95,""height"":71}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,0,"{""name"":""rect"",""x"":25,""y"":47,""width"":108,""height"":89}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,1,"{""name"":""rect"",""x"":172,""y"":93,""width"":93,""height"":91}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,2,"{""name"":""rect"",""x"":28,""y"":203,""width"":96,""height"":89}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,3,"{""name"":""rect"",""x"":186,""y"":197,""width"":83,""height"":102}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,4,"{""name"":""rect"",""x"":325,""y"":187,""width"":118,""height"":96}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,5,"{""name"":""rect"",""x"":234,""y"":2,""width"":93,""height"":106}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,6,"{""name"":""rect"",""x"":431,""y"":0,""width"":114,""height"":97}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,7,"{""name"":""rect"",""x"":378,""y"":85,""width"":110,""height"":97}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,8,"{""name"":""rect"",""x"":586,""y"":90,""width"":101,""height"":91}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,9,"{""name"":""rect"",""x"":637,""y"":2,""width"":117,""height"":91}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,10,"{""name"":""rect"",""x"":705,""y"":89,""width"":86,""height"":87}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,11,"{""name"":""rect"",""x"":742,""y"":175,""width"":104,""height"":102}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,12,"{""name"":""rect"",""x"":648,""y"":187,""width"":95,""height"":97}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,13,"{""name"":""rect"",""x"":541,""y"":183,""width"":106,""height"":89}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,14,"{""name"":""rect"",""x"":448,""y"":181,""width"":86,""height"":103}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,15,"{""name"":""rect"",""x"":392,""y"":280,""width"":98,""height"":95}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,16,"{""name"":""rect"",""x"":550,""y"":368,""width"":100,""height"":85}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,17,"{""name"":""rect"",""x"":651,""y"":372,""width"":102,""height"":89}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,18,"{""name"":""rect"",""x"":447,""y"":374,""width"":82,""height"":94}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,19,"{""name"":""rect"",""x"":336,""y"":379,""width"":91,""height"":92}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,20,"{""name"":""rect"",""x"":254,""y"":388,""width"":78,""height"":74}","{""olive"":""olive""}"
amostra-92_original.jpg,100977,"{}",27,21,"{""name"":""rect"",""x"":31,""y"":370,""width"":100,""height"":108}","{""olive"":""olive""}"
